ticker,var_price,sector
NWL,NA,Consumer Discretionary
NWL,0.4553210597215984,Consumer Discretionary
NWL,0.1752545510644865,Consumer Discretionary
NWL,0.15725917563664993,Consumer Discretionary
NWS,NA,Consumer Discretionary
NWS,NA,Consumer Discretionary
NWS,-0.1839542014925959,Consumer Discretionary
NWS,-0.1804775280898877,Consumer Discretionary
NWSA,NA,Consumer Discretionary
NWSA,NA,Consumer Discretionary
NWSA,-0.18673360163134878,Consumer Discretionary
NWSA,-0.2220699108978753,Consumer Discretionary
O,NA,Real Estate
O,-0.07162390130872676,Real Estate
O,0.27806044585799916,Real Estate
O,0.08216311218115924,Real Estate
OKE,NA,Energy
OKE,0.4545028091460033,Energy
OKE,-0.08539496668650315,Energy
OKE,-0.5047198332050646,Energy
OMC,NA,Consumer Discretionary
OMC,0.04168344594526907,Consumer Discretionary
OMC,-0.023363843767086,Consumer Discretionary
OMC,NA,Consumer Discretionary
ORLY,NA,Consumer Discretionary
ORLY,0.4393872721849086,Consumer Discretionary
ORLY,0.4965424949436916,Consumer Discretionary
ORLY,0.31564741240908045,Consumer Discretionary
OXY,NA,Energy
OXY,0.24135229442456296,Energy
OXY,-0.11676531658996281,Energy
OXY,-0.16127031185621743,Energy
PAYX,NA,Information Technology
PAYX,NA,Information Technology
PAYX,NA,Information Technology
PAYX,NA,Information Technology
PBCT,NA,Financials
PBCT,0.250620347394541,Financials
PBCT,0.003968253968253954,Financials
PBCT,0.06389986824769434,Financials
PBI,NA,Industrials
PBI,1.189849530075188,Industrials
PBI,0.045922834588962846,Industrials
PBI,-0.15264673152865282,Industrials
PCAR,NA,Industrials
PCAR,0.30878122779874406,Industrials
PCAR,0.14940010645259783,Industrials
PCAR,-0.30304366113678394,Industrials
PCG,NA,Utilities
PCG,0.32174784810694756,Utilities
PCG,-9.391998144552272e-4,Utilities
PCG,NA,Utilities
PCLN,NA,Consumer Discretionary
PCLN,0.873660110406516,Consumer Discretionary
PCLN,-0.01908986798162693,Consumer Discretionary
PCLN,0.11817120934624081,Consumer Discretionary
PDCO,NA,Health Care
PDCO,NA,Health Care
PDCO,NA,Health Care
PDCO,NA,Health Care
PEG,NA,Utilities
PEG,0.04705885620915007,Utilities
PEG,0.2924469009848034,Utilities
PEG,-0.0656846413909683,Utilities
PEP,NA,Consumer Staples
PEP,NA,Consumer Staples
PEP,NA,Consumer Staples
PEP,NA,Consumer Staples
PFE,NA,Health Care
PFE,0.22129182615629994,Health Care
PFE,0.016976853312988816,Health Care
PFE,0.03627605136436585,Health Care
PFG,NA,Financials
PFG,0.0533359956735755,Financials
PFG,-0.1340007534462987,Financials
PFG,NA,Financials
PG,NA,Consumer Staples
PG,0.11890420739937557,Consumer Staples
PG,-0.1282247503886157,Consumer Staples
PG,NA,Consumer Staples
PGR,NA,Financials
PGR,0.2924170616113744,Financials
PGR,-0.010267693436010306,Financials
PGR,0.1782141163393851,Financials
PH,NA,Industrials
PH,NA,Industrials
PH,-0.074763388019644,Industrials
PH,-0.07117681473090653,Industrials
PHM,NA,Consumer Discretionary
PHM,0.05350996300883848,Consumer Discretionary
PHM,-0.1696178550614098,Consumer Discretionary
PHM,NA,Consumer Discretionary
PKI,NA,Health Care
PKI,NA,Health Care
PKI,NA,Health Care
PKI,NA,Health Care
PM,NA,Consumer Staples
PM,-0.06518994830219038,Consumer Staples
PM,0.07931255049647223,Consumer Staples
PM,NA,Consumer Staples
PNC,NA,Financials
PNC,0.33047505864388493,Financials
PNC,0.17594741748008724,Financials
PNC,0.04472207460083055,Financials
PNR,NA,Industrials
PNR,0.580264391443972,Industrials
PNR,-0.14484357267525616,Industrials
PNR,-0.254290868843447,Industrials
PNW,NA,Utilities
PNW,0.038054099646920525,Utilities
PNW,0.29081633752140346,Utilities
PNW,-0.05606785407898851,Utilities
PPG,NA,Materials
PPG,0.21875982877233313,Materials
PPG,-0.14497077598885855,Materials
PPG,NA,Materials
PPL,NA,Utilities
PPL,0.05099549601800546,Utilities
PPL,0.2073779328680625,Utilities
PPL,-0.06055603850503499,Utilities
PRU,NA,Financials
PRU,0.7292330309681967,Financials
PRU,-0.019084818704350304,Financials
PRU,-0.10004416427198937,Financials
PSX,NA,Energy
PSX,NA,Energy
PSX,-0.07040062506420175,Energy
PSX,0.14086480366240473,Energy
PVH,NA,Consumer Discretionary
PVH,NA,Consumer Discretionary
PVH,NA,Consumer Discretionary
PVH,NA,Consumer Discretionary
PWR,NA,Industrials
PWR,0.15646749151823047,Industrials
PWR,-0.10044360267565289,Industrials
PWR,-0.2867206511701532,Industrials
PX,NA,Materials
PX,0.18803108784004818,Materials
PX,-0.0036145582066796633,Materials
PX,-0.20963257501748345,Materials
PYPL,NA,Information Technology
PYPL,NA,Information Technology
PYPL,NA,Information Technology
QCOM,NA,Information Technology
QCOM,NA,Information Technology
QCOM,NA,Information Technology
QCOM,NA,Information Technology
QRVO,NA,Information Technology
QRVO,NA,Information Technology
QRVO,NA,Information Technology
R,NA,Industrials
R,0.2584711203370984,Industrials
R,-0.3879374989324178,Industrials
R,NA,Industrials
RCL,NA,Consumer Discretionary
RCL,0.39470582352941186,Consumer Discretionary
RCL,0.7382961509192811,Consumer Discretionary
RCL,0.22782966153099582,Consumer Discretionary
REGN,NA,Health Care
REGN,0.4905174208151948,Health Care
REGN,0.32326628884826336,Health Care
REGN,NA,Health Care
RHI,NA,Industrials
RHI,0.39033098879109374,Industrials
RHI,-0.19253171989496876,Industrials
RHI,NA,Industrials
RHT,NA,Information Technology
RHT,0.1609919472349548,Information Technology
RHT,NA,Information Technology
RHT,NA,Information Technology
RL,NA,Consumer Discretionary
RL,NA,Consumer Discretionary
RL,NA,Consumer Discretionary
RL,NA,Consumer Discretionary
ROK,NA,Industrials
ROK,0.02749200434838217,Industrials
ROK,-0.07653800718614878,Industrials
ROK,0.20567650334407706,Industrials
ROP,NA,Industrials
ROP,0.2439898570867458,Industrials
ROP,0.1274157332846131,Industrials
ROP,0.21387902601039865,Industrials
ROST,NA,Consumer Discretionary
ROST,NA,Consumer Discretionary
ROST,NA,Consumer Discretionary
ROST,NA,Consumer Discretionary
RRC,NA,Energy
RRC,0.3418748259788371,Energy
RRC,-0.36603010001257497,Energy
RRC,-0.5395696812054316,Energy
RSG,NA,Industrials
RSG,0.21234936107381452,Industrials
RSG,0.09291930434782603,Industrials
RSG,NA,Industrials
SBUX,NA,Consumer Discretionary
SBUX,NA,Consumer Discretionary
SBUX,NA,Consumer Discretionary
SBUX,NA,Consumer Discretionary
SCG,NA,Utilities
SCG,0.028264702635072192,Utilities
SCG,0.28702326869806094,Utilities
SCG,0.0014900661758254774,Utilities
SCHW,NA,Financials
SCHW,0.8105849582172702,Financials
SCHW,0.1611538846153846,Financials
SCHW,0.0907584931845482,Financials
SE,NA,Energy
SE,0.3009496092384809,Energy
SE,0.019090399188388618,Energy
SE,-0.3404958220522265,Energy
SEE,NA,Materials
SEE,0.24610870032624677,Materials
SEE,0.05114301201979732,Materials
SEE,NA,Materials
SHW,NA,Materials
SHW,0.19295274768775683,Materials
SHW,0.4334605395095368,Materials
SHW,-0.013077869838424405,Materials
SIG,NA,Consumer Discretionary
SIG,NA,Consumer Discretionary
SIG,NA,Consumer Discretionary
SIG,NA,Consumer Discretionary
SJM,NA,Consumer Staples
SJM,-0.06345057453887692,Consumer Staples
SJM,0.199007012825817,Consumer Staples
SJM,NA,Consumer Staples
SLG,NA,Real Estate
SLG,0.20521845518020987,Real Estate
SLG,0.28837411631437915,Real Estate
SLG,-0.05074772435089214,Real Estate
SNA,NA,Consumer Discretionary
SNA,NA,Consumer Discretionary
SNA,NA,Consumer Discretionary
SNA,NA,Consumer Discretionary
SNI,NA,Consumer Discretionary
SNI,0.4918854796921781,Consumer Discretionary
SNI,-0.1289203388996487,Consumer Discretionary
SNI,-0.2665072246515434,Consumer Discretionary
SO,NA,Utilities
SO,-0.039710347121926115,Utilities
SO,0.19459984931647178,Utilities
SO,-0.04724088684095118,Utilities
SPG,NA,Real Estate
SPG,-0.03751028180230098,Real Estate
SPG,0.27223282288083817,Real Estate
SPG,0.06770633645760049,Real Estate
SPGI,NA,Financials
SPGI,0.13785174441886494,Financials
SPGI,0.10788939847529555,Financials
SPGI,NA,Financials
SPLS,NA,Consumer Discretionary
SPLS,NA,Consumer Discretionary
SPLS,NA,Consumer Discretionary
SPLS,NA,Consumer Discretionary
SRCL,NA,Industrials
SRCL,0.24539021489483503,Industrials
SRCL,0.12834642555472886,Industrials
SRCL,-0.07995120415088186,Industrials
SRE,NA,Utilities
SRE,0.2652946076883391,Utilities
SRE,0.24064169472723496,Utilities
SRE,-0.15580099536816627,Utilities
STI,NA,Financials
STI,0.2984127336860669,Financials
STI,0.13827766535513009,Financials
STI,0.022434318738218773,Financials
STT,NA,Financials
STT,0.06962802929047585,Financials
STT,-0.1546496687898089,Financials
STT,NA,Financials
STX,NA,Information Technology
STX,0.2696853772168022,Information Technology
STX,NA,Information Technology
STX,NA,Information Technology
STZ,NA,Consumer Staples
STZ,0.8316002562567699,Consumer Staples
STZ,NA,Consumer Staples
STZ,NA,Consumer Staples
SWK,NA,Consumer Discretionary
SWK,NA,Consumer Discretionary
SWK,NA,Consumer Discretionary
SWK,NA,Consumer Discretionary
SWKS,NA,Information Technology
SWKS,1.230520791279774,Information Technology
SWKS,0.5214479276018098,Information Technology
SWKS,-0.09421840576298834,Information Technology
SWN,NA,Energy
SWN,0.17719251721041607,Energy
SWN,-0.30612764779417,Energy
SWN,-0.7394650150434219,Energy
SYF,NA,Financials
SYF,NA,Financials
SYF,NA,Financials
SYF,NA,Financials
SYK,NA,Health Care
SYK,0.25538998210526986,Health Care
SYK,-0.014735502708883463,Health Care
SYK,NA,Health Care
SYMC,NA,Information Technology
SYMC,NA,Information Technology
SYMC,NA,Information Technology
SYMC,NA,Information Technology
SYY,NA,Consumer Staples
SYY,NA,Consumer Staples
SYY,NA,Consumer Staples
SYY,NA,Consumer Staples
T,NA,Telecommunications Services
T,0.04301397339109947,Telecommunications Services
T,-0.04465301478953332,Telecommunications Services
T,0.024412027389103752,Telecommunications Services
TAP,NA,Consumer Staples
TAP,0.3271592937788319,Consumer Staples
TAP,0.2603328204642843,Consumer Staples
TAP,NA,Consumer Staples
TDC,NA,Information Technology
TDC,-0.26498622176419817,Information Technology
TDC,-0.039789006823960915,Information Technology
TDC,-0.3951465201465201,Information Technology
TDG,NA,Industrials
TDG,0.32898346061247574,Industrials
TDG,0.15233549446823091,Industrials
TDG,0.36114114003782993,Industrials
TEL,NA,Information Technology
TEL,0.13163972539722324,Information Technology
TEL,-0.006462602150724472,Information Technology
TEL,0.10201984258883412,Information Technology
TGNA,NA,Consumer Discretionary
TGNA,NA,Consumer Discretionary
TGNA,NA,Consumer Discretionary
TGNA,-0.20075164422173508,Consumer Discretionary
TGT,NA,Consumer Discretionary
TGT,NA,Consumer Discretionary
TGT,NA,Consumer Discretionary
TGT,NA,Consumer Discretionary
TIF,NA,Consumer Discretionary
TIF,0.26524717870722436,Consumer Discretionary
TIF,NA,Consumer Discretionary
TIF,NA,Consumer Discretionary
TJX,NA,Consumer Discretionary
TJX,NA,Consumer Discretionary
TJX,NA,Consumer Discretionary
TJX,NA,Consumer Discretionary
TMK,NA,Financials
TMK,0.5124828512691557,Financials
TMK,0.03973127420870837,Financials
TMK,0.05519664224466081,Financials
TMO,NA,Health Care
TMO,0.7458450885206191,Health Care
TMO,0.12519086888533226,Health Care
TMO,0.13217339666235617,Health Care
TRIP,NA,Consumer Discretionary
TRIP,NA,Consumer Discretionary
TRIP,-0.09863573346285803,Consumer Discretionary
TRIP,0.14184296052274514,Consumer Discretionary
TRV,NA,Financials
TRV,0.16909649691742312,Financials
TRV,0.06622582080728989,Financials
TRV,NA,Financials
TSCO,NA,Consumer Discretionary
TSCO,NA,Consumer Discretionary
TSCO,NA,Consumer Discretionary
TSCO,NA,Consumer Discretionary
TSN,NA,Consumer Staples
TSN,0.47715200141693237,Consumer Staples
TSN,NA,Consumer Staples
TSN,NA,Consumer Staples
TSO,NA,Energy
TSO,0.3280363525093384,Energy
TSO,0.2709401367521367,Energy
TSO,0.4172159493534888,Energy
TSS,NA,Information Technology
TSS,0.5536880952380949,Information Technology
TSS,0.020432692921655615,Information Technology
TSS,0.4664311091410809,Information Technology
TXN,NA,Information Technology
TXN,0.4214956756715984,Information Technology
TXN,0.2177180824413576,Information Technology
TXN,0.025060781278085198,Information Technology
TXT,NA,Industrials
TXT,NA,Industrials
TXT,NA,Industrials
TXT,NA,Industrials
UA,NA,Consumer Discretionary
UA,NA,Consumer Discretionary
UA,NA,Consumer Discretionary
UA,NA,Consumer Discretionary
UAA,NA,Consumer Discretionary
UAA,0.7988873850996785,Consumer Discretionary
UAA,-0.22222222604047337,Consumer Discretionary
UAA,0.18718701952320993,Consumer Discretionary
UAL,NA,Industrials
UAL,0.6180497698053793,Industrials
UAL,0.7681732874346663,Industrials
UAL,-0.14336971360995243,Industrials
UDR,NA,Real Estate
UDR,-0.01808246349527054,Real Estate
UDR,0.3199143468950749,Real Estate
UDR,0.21901362751460085,Real Estate
UHS,NA,Health Care
UHS,0.6806619516302772,Health Care
UHS,0.3691853219496599,Health Care
UHS,0.07397084174059243,Health Care
ULTA,NA,Consumer Discretionary
ULTA,NA,Consumer Discretionary
ULTA,NA,Consumer Discretionary
ULTA,NA,Consumer Discretionary
UNH,NA,Health Care
UNH,0.34249657334010997,Health Care
UNH,0.16371553719321552,Health Care
UNH,NA,Health Care
UNM,NA,Financials
UNM,0.6849184438040345,Financials
UNM,-0.0057012824571675,Financials
UNM,-0.04558486107841575,Financials
UNP,NA,Industrials
UNP,0.4182142500000001,Industrials
UNP,-0.3435742552734221,Industrials
UNP,NA,Industrials
UPS,NA,Industrials
UPS,0.4252000233880364,Industrials
UPS,0.057955803997796096,Industrials
UPS,-0.13438873139135987,Industrials
URBN,NA,Consumer Discretionary
URBN,-0.16308409259542267,Consumer Discretionary
URBN,NA,Consumer Discretionary
URBN,NA,Consumer Discretionary
USB,NA,Financials
USB,0.12620576098606628,Financials
USB,0.07566024448394604,Financials
USB,NA,Financials
UTX,NA,Industrials
UTX,0.010544788825708418,Industrials
UTX,-0.16460869565217395,Industrials
UTX,NA,Industrials
V,NA,Information Technology
V,0.11653578388689323,Information Technology
V,0.30590065393215204,Information Technology
V,0.18719483564772688,Information Technology
VAR,NA,Health Care
VAR,0.0905904826098678,Health Care
VAR,-0.07058096240838152,Health Care
VAR,0.32371321123252517,Health Care
VFC,NA,Consumer Discretionary
VFC,0.6517188736058896,Consumer Discretionary
VFC,NA,Consumer Discretionary
VFC,NA,Consumer Discretionary
VIAB,NA,Consumer Discretionary
VIAB,-0.07944484136288954,Consumer Discretionary
VIAB,-0.4391733704399956,Consumer Discretionary
VIAB,-0.11703369098337468,Consumer Discretionary
VLO,NA,Energy
VLO,0.6159907328254581,Energy
VLO,-0.017857181831064217,Energy
VLO,0.4284848282828282,Energy
VMC,NA,Materials
VMC,0.14159460406521807,Materials
VMC,0.10619328866352373,Materials
VMC,0.4448500937996307,Materials
VNO,NA,Real Estate
VNO,0.32571239638157223,Real Estate
VNO,-0.06247698404596125,Real Estate
VNO,NA,Real Estate
VRSK,NA,Industrials
VRSK,0.2893859076047496,Industrials
VRSK,-0.025410803021746697,Industrials
VRSK,0.20031215299084382,Industrials
VRSN,NA,Information Technology
VRSN,0.5399278464708912,Information Technology
VRSN,-0.04650383149052906,Information Technology
VRSN,0.532631596491228,Information Technology
VRTX,NA,Health Care
VRTX,0.7732696766935716,Health Care
VRTX,0.5989232598012142,Health Care
VRTX,0.05917507426325552,Health Care
VTR,NA,Real Estate
VTR,0.25174577953466803,Real Estate
VTR,-0.21297067836697392,Real Estate
VTR,NA,Real Estate
VZ,NA,Telecommunications Services
VZ,0.1356597873815577,Telecommunications Services
VZ,-0.048026049003379256,Telecommunications Services
VZ,-0.011970885249484309,Telecommunications Services
WAT,NA,Health Care
WAT,0.14784201740672587,Health Care
WAT,0.12720000999999992,Health Care
WAT,0.1939318737231026,Health Care
WDC,NA,Information Technology
WDC,0.4962152037365115,Information Technology
WDC,NA,Information Technology
WDC,NA,Information Technology
WEC,NA,Utilities
WEC,0.12184537974737486,Utilities
WEC,0.275762022254475,Utilities
WEC,-0.027114162794305452,Utilities
WFC,NA,Financials
WFC,0.32826220011702745,Financials
WFC,0.2074889335907959,Financials
WFC,-0.008391079897847598,Financials
WFM,NA,Consumer Staples
WFM,NA,Consumer Staples
WFM,NA,Consumer Staples
WFM,NA,Consumer Staples
WHR,NA,Consumer Discretionary
WHR,0.23511413849857088,Consumer Discretionary
WHR,-0.24192220909667062,Consumer Discretionary
WHR,NA,Consumer Discretionary
WLTW,NA,Financials
WLTW,NA,Financials
WLTW,NA,Financials
WLTW,NA,Financials
WM,NA,Industrials
WM,0.14374863257741555,Industrials
WM,0.03994542088854258,Industrials
WM,NA,Industrials
WMB,NA,Energy
WMB,0.17806956761945236,Energy
WMB,0.16515423904589066,Energy
WMB,-0.4281263557660515,Energy
WMT,NA,Consumer Staples
WMT,0.06761977416525133,Consumer Staples
WMT,NA,Consumer Staples
WMT,NA,Consumer Staples
WRK,NA,Materials
WRK,NA,Materials
WRK,-0.057542749952230854,Materials
WU,NA,Information Technology
WU,0.26745040411462173,Information Technology
WU,0.03826086956521735,Information Technology
WU,0,Information Technology
WY,NA,Real Estate
WY,0.1347951114306254,Real Estate
WY,0.1368387393094712,Real Estate
WY,-0.16466980118890506,Real Estate
WYN,NA,Consumer Discretionary
WYN,0.38489012187352234,Consumer Discretionary
WYN,0.1637942688616021,Consumer Discretionary
WYN,-0.15286846658422415,Consumer Discretionary
WYNN,NA,Consumer Discretionary
WYNN,0.726464667552043,Consumer Discretionary
WYNN,-0.23402507781177306,Consumer Discretionary
WYNN,-0.5348883817857079,Consumer Discretionary
XEC,NA,Energy
XEC,0.8172527975056298,Energy
XEC,0.010389819449439619,Energy
XEC,-0.15679248113207545,Energy
XEL,NA,Utilities
XEL,0.04605024507863131,Utilities
XEL,0.2856119081742339,Utilities
XEL,-2.783407727362519e-4,Utilities
XL,NA,Financials
XL,0.27055072907225575,Financials
XL,0.0794597675879396,Financials
XL,0.1399476619129374,Financials
XLNX,NA,Information Technology
XLNX,NA,Information Technology
XLNX,NA,Information Technology
XLNX,NA,Information Technology
XOM,NA,Energy
XOM,0.16926624485501174,Energy
XOM,-0.08646245315600154,Energy
XOM,-0.15684154105489045,Energy
XRAY,NA,Health Care
XRAY,0.2239333192644959,Health Care
XRAY,0.09880363036303641,Health Care
XRAY,0.14229393654965272,Health Care
XRX,NA,Information Technology
XRX,0.7844574780058651,Information Technology
XRX,0.13886606409202962,Information Technology
XRX,-0.23304473304473294,Information Technology
XYL,NA,Industrials
XYL,NA,Industrials
XYL,0.1002890809415653,Industrials
XYL,-0.041239821381665376,Industrials
YHOO,NA,Information Technology
YHOO,1.0321607537688444,Information Technology
YHOO,0.2490108617460649,Information Technology
YHOO,-0.3415165449026547,Information Technology
YUM,NA,Consumer Discretionary
YUM,NA,Consumer Discretionary
YUM,NA,Consumer Discretionary
YUM,NA,Consumer Discretionary
ZBH,NA,Health Care
ZBH,0.39798974509512486,Health Care
ZBH,0.21708333046285366,Health Care
ZBH,-0.09548582428999874,Health Care
ZION,NA,Financials
ZION,0.3999999532710281,Financials
ZION,-0.04839783205600234,Financials
ZION,-0.04244128376008427,Financials
ZTS,NA,Health Care
ZTS,0.3163046900062614,Health Care
ZTS,0.11364162476508555,Health Care
ZTS,NA,Health Care
